id,Datetime,Data_add,BarTrend,Barometer,TempOut,WindSpeed,WindSpeed10Min,WindDir,HumOut,RainRate,SolarRad,RainDay,RainMonth,RainYear,ETDay,ETMonth,ETYear,RainStorm,HeatIndex,WindChill,THSWIndex,Station
523,2019-04-04T15:35:03.991382,2019-04-04,196.0,29.765,27.9,0,1,60,83.0,,536.0,16.54,111.81,692.13,2.0,8.6,364.7,,,,,1
535,2019-04-04T21:35:04.065804,2019-04-04,60.0,29.889,25.3,0,0,8,91.0,,0.0,16.54,111.81,692.13,2.5,8.6,364.7,,,,,1
453,2019-04-03T00:00:03,2019-04-03,60.0,29.914,23.6,1,1,231,92.0,,0.0,0.0,88.19,668.5,4.1,2.3,358.4,,,,,1
553,2019-04-05T14:35:03.179695,2019-04-05,196.0,29.87,26.3,6,5,54,85.0,,311.0,202.36,318.9,899.21,1.3,11.2,367.3,,,,,1
586,2019-04-06T15:05:03.486278,2019-04-06,196.0,29.817,32.6,2,3,222,62.0,,631.0,0.0,318.9,900.0,4.5,13.0,369.1,,,,,1
595,2019-04-06T19:35:04.868633,2019-04-06,60.0,29.923,24.4,5,6,221,85.0,,0.0,0.0,318.9,900.0,5.2,13.0,369.1,,,,,1
611,2019-04-07T03:05:04.803037,2019-04-07,236.0,29.903,22.3,0,0,212,91.0,,0.0,0.0,318.9,900.0,0.0,18.3,374.4,,,,,1
620,2019-04-07T07:35:05.277816,2019-04-07,60.0,29.988,23.5,0,0,212,93.0,,139.0,0.0,318.9,900.0,0.0,18.3,374.4,,,,,1
663,2019-04-08T19:35:05.583050,2019-04-08,60.0,29.853,26.1,0,0,83,88.0,,0.0,0.0,320.47,900.79,3.9,22.4,378.5,,,,,1
668,2019-04-08T22:05:05.125114,2019-04-08,60.0,29.904,25.2,0,0,83,90.0,,0.0,0.0,320.47,900.79,4.0,22.4,378.5,,,,,1
685,2019-04-09T06:05:04.962633,2019-04-09,0.0,29.873,23.9,0,0,242,91.0,,19.0,0.0,320.47,900.79,0.1,26.4,382.5,,,,,1
691,2019-04-09T09:05:05.676752,2019-04-09,20.0,29.917,28.7,7,4,241,80.0,,1002.0,0.0,320.47,900.79,0.8,26.4,382.5,,,,,1
696,2019-04-09T11:35:05.324111,2019-04-09,236.0,29.866,31.2,1,4,239,73.0,,1158.0,0.0,320.47,900.79,1.9,26.4,382.5,,,,,1
700,2019-04-09T13:35:05.201309,2019-04-09,196.0,29.803,27.6,0,0,355,86.0,,515.0,4.72,325.2,905.51,2.7,26.4,382.5,,,,,1
704,2019-04-09T15:35:05.449583,2019-04-09,196.0,29.754,28.7,2,1,356,81.0,,232.0,4.72,325.2,905.51,3.2,26.4,382.5,,,,,1
709,2019-04-09T19:05:05.406693,2019-04-09,20.0,29.813,26.2,0,0,185,88.0,,0.0,4.72,325.2,905.51,3.5,26.4,382.5,,,,,1
713,2019-04-09T21:05:05.794742,2019-04-09,60.0,29.866,25.2,1,0,251,89.0,,0.0,4.72,325.2,905.51,3.5,26.4,382.5,,,,,1
716,2019-04-09T22:35:05.075859,2019-04-09,60.0,29.89,25.1,0,0,250,89.0,,0.0,4.72,325.2,905.51,3.5,26.4,382.5,,,,,1
718,2019-04-09T23:35:05.748440,2019-04-09,20.0,29.883,25.1,0,0,250,89.0,,0.0,4.72,325.2,905.51,3.5,26.4,382.5,,,,,1
720,2019-04-10T00:05:05.607807,2019-04-10,20.0,29.878,25.1,0,0,250,89.0,,0.0,0.0,325.2,905.51,0.0,30.0,386.1,,,,,1
423,2019-04-02T09:00:03.990716,2019-04-02,20.0,29.93,25.8,2,3,261,87.0,,403.0,8.66,50.39,631.5,0.1,2.3,358.4,,,,,1
544,2019-04-05T10:05:04.013420,2019-04-05,20.0,29.998,24.1,0,0,337,94.0,,323.0,202.36,318.9,899.21,0.3,11.2,367.3,,,,,1
496,2019-04-04T00:30:04.067632,2019-04-04,0.0,29.863,24.8,0,0,185,92.0,,0.0,0.0,94.49,675.59,0.0,8.6,364.7,,,,,1
7443,2019-08-28T02:35:03.399226,2019-08-28,236.0,29.892,25.3,6,6,314,59.0,,0.0,0.0,0.0,1049.2,0.1,170.9,1078.7,,25.6,25.6,25.0,1
7504,2019-08-29T08:35:03.616460,2019-08-29,20.0,29.943,27.2,6,8,33,52.0,,631.0,0.0,0.0,1049.2,1.0,177.5,1085.3,,27.8,27.2,33.3,1
2,2019-03-23T17:30:03.452460,2019-03-23,20.0,29.876,25.3,2,4,247,84.0,,9.0,28.35,237.8,537.8,3.4,87.6,315.0,,,,,1
3,2019-03-23T18:00:03.680753,2019-03-23,20.0,29.887,24.7,5,4,245,87.0,,0.0,28.35,237.8,537.8,3.4,87.6,315.0,,,,,1
4,2019-03-23T18:30:03.184057,2019-03-23,60.0,29.889,24.4,2,5,254,87.0,,0.0,28.35,237.8,537.8,3.4,87.6,315.0,,,,,1
5,2019-03-23T19:00:03.467924,2019-03-23,60.0,29.904,24.2,1,1,243,88.0,,0.0,28.35,237.8,537.8,3.4,87.6,315.0,,,,,1
6,2019-03-23T19:30:03.804642,2019-03-23,60.0,29.909,24.1,1,2,243,89.0,,0.0,28.35,237.8,537.8,3.5,87.6,315.0,,,,,1
7,2019-03-23T20:00:04.133992,2019-03-23,20.0,29.92,24.2,0,0,243,90.0,,0.0,28.35,237.8,537.8,3.5,87.6,315.0,,,,,1
8,2019-03-23T20:30:03.536053,2019-03-23,20.0,29.928,24.1,0,1,243,90.0,,0.0,28.35,237.8,537.8,3.5,87.6,315.0,,,,,1
9,2019-03-23T21:00:03.762104,2019-03-23,20.0,29.941,24.1,2,2,66,91.0,,0.0,28.35,237.8,537.8,3.5,87.6,315.0,,,,,1
10,2019-03-23T21:30:04.049987,2019-03-23,60.0,29.954,24.2,0,0,77,91.0,,0.0,28.35,237.8,537.8,3.5,87.6,315.0,,,,,1
12,2019-03-23T22:30:03.379596,2019-03-23,20.0,29.956,24.1,1,0,77,91.0,,0.0,28.35,237.8,537.8,3.5,87.6,315.0,,,,,1
13,2019-03-23T23:00:03.828340,2019-03-23,20.0,29.955,24.0,1,1,314,91.0,,0.0,28.35,237.8,537.8,3.5,87.6,315.0,,,,,1
14,2019-03-23T23:30:03.203460,2019-03-23,20.0,29.953,24.0,1,1,309,91.0,,0.0,28.35,237.8,537.8,3.5,87.6,315.0,,,,,1
16,2019-03-24T00:30:03,2019-03-24,0.0,29.93,23.8,1,0,309,92.0,,0.0,0.0,237.8,537.8,3.5,87.6,315.0,,,,,1
17,2019-03-24T01:00:03,2019-03-24,236.0,29.921,23.7,0,0,309,92.0,,0.0,0.0,237.8,537.8,3.5,87.6,315.0,,,,,1
18,2019-03-24T01:30:03.696952,2019-03-24,236.0,29.921,23.8,0,0,309,92.0,,0.0,0.0,238.58,538.58,0.0,91.2,318.5,,,,,1
256,2019-03-29T07:30:03.240917,2019-03-29,20.0,29.946,26.2,0,0,14,89.0,,357.0,0.0,277.95,577.95,0.1,112.5,339.9,,,,,1
15,2019-03-24T00:00:03,2019-03-24,0.0,29.939,23.9,0,0,309,92.0,,0.0,0.0,237.8,537.8,3.5,87.6,315.0,,,,,1
267,2019-03-29T13:00:02.718188,2019-03-29,196.0,29.871,31.9,1,5,326,63.0,,1107.0,0.0,277.95,577.95,2.8,112.5,339.9,,,,,1
277,2019-03-29T18:00:03.362037,2019-03-29,0.0,29.818,30.1,1,2,319,70.0,,0.0,0.0,277.95,577.95,5.2,112.5,339.9,,,,,1
287,2019-03-29T23:00:03.232017,2019-03-29,20.0,29.902,26.0,0,0,283,85.0,,0.0,0.0,277.95,577.95,5.4,112.5,339.9,,,,,1
297,2019-03-30T04:00:03.910110,2019-03-30,0.0,29.862,23.8,0,0,283,91.0,,0.0,0.0,277.95,577.95,0.0,118.1,345.4,,,,,1
307,2019-03-30T09:00:03.665666,2019-03-30,20.0,29.931,29.3,2,5,331,74.0,,728.0,0.0,277.95,577.95,0.3,118.1,345.4,,,,,1
317,2019-03-30T14:00:03.501680,2019-03-30,196.0,29.821,33.4,2,5,233,60.0,,823.0,0.0,277.95,577.95,3.5,118.1,345.4,,,,,1
327,2019-03-30T19:00:03.602253,2019-03-30,20.0,29.835,27.7,0,0,310,83.0,,0.0,0.0,277.95,577.95,5.4,118.1,345.4,,,,,1
337,2019-03-31T00:00:03.861556,2019-03-31,0.0,29.882,25.7,0,0,310,89.0,,0.0,0.0,277.95,577.95,5.5,118.1,345.4,,,,,1
347,2019-03-31T05:00:03.610540,2019-03-31,0.0,29.874,25.1,2,2,307,84.0,,0.0,0.0,277.95,577.95,0.1,123.7,351.0,,,,,1
357,2019-03-31T10:00:03.881441,2019-03-31,0.0,29.903,28.8,7,6,241,73.0,,436.0,0.0,277.95,577.95,0.7,123.7,351.0,,,,,1
377,2019-03-31T20:00:03.328854,2019-03-31,60.0,29.858,26.6,0,0,203,88.0,,0.0,1.57,280.31,580.31,5.0,123.7,351.0,,,,,1
387,2019-04-01T01:00:03.385501,2019-04-01,0.0,29.864,25.5,0,0,203,90.0,,0.0,0.0,0.0,580.31,0.0,0.0,356.1,,,,,1
396,2019-04-01T19:30:03.958833,2019-04-01,60.0,29.885,24.1,0,0,220,91.0,,0.0,41.73,41.73,622.83,2.3,0.0,356.1,,,,,1
406,2019-04-02T00:30:03.235234,2019-04-02,0.0,29.918,23.6,0,0,165,92.0,,0.0,0.0,41.73,622.83,0.0,2.3,358.4,,,,,1
241,2019-03-29T00:00:03,2019-03-29,20.0,29.94,24.8,0,0,14,90.0,,0.0,0.0,277.95,577.95,4.6,107.9,335.3,,,,,1
229,2019-03-28T18:00:03.630382,2019-03-28,0.0,29.851,29.3,8,3,220,74.0,,0.0,7.09,277.95,577.95,4.4,107.9,335.3,,,,,1
230,2019-03-28T18:30:03.824639,2019-03-28,20.0,29.868,27.6,5,3,268,75.0,,0.0,7.09,277.95,577.95,4.4,107.9,335.3,,,,,1
231,2019-03-28T19:00:03.577829,2019-03-28,20.0,29.874,27.2,1,1,288,78.0,,0.0,7.09,277.95,577.95,4.4,107.9,335.3,,,,,1
232,2019-03-28T19:30:03.611996,2019-03-28,60.0,29.891,27.1,1,0,288,81.0,,0.0,7.09,277.95,577.95,4.5,107.9,335.3,,,,,1
233,2019-03-28T20:00:04.046187,2019-03-28,60.0,29.905,26.8,0,1,288,82.0,,0.0,7.09,277.95,577.95,4.5,107.9,335.3,,,,,1
234,2019-03-28T20:30:03.913049,2019-03-28,60.0,29.914,26.4,0,1,288,84.0,,0.0,7.09,277.95,577.95,4.5,107.9,335.3,,,,,1
236,2019-03-28T21:30:03.603768,2019-03-28,60.0,29.939,25.8,0,1,287,88.0,,0.0,7.09,277.95,577.95,4.5,107.9,335.3,,,,,1
238,2019-03-28T22:30:03.986529,2019-03-28,60.0,29.947,25.2,0,0,14,88.0,,0.0,7.09,277.95,577.95,4.5,107.9,335.3,,,,,1
239,2019-03-28T23:00:03.263414,2019-03-28,20.0,29.955,25.0,0,0,14,89.0,,0.0,7.09,277.95,577.95,4.5,107.9,335.3,,,,,1
240,2019-03-28T23:30:03.857620,2019-03-28,20.0,29.946,24.9,0,0,14,90.0,,0.0,7.09,277.95,577.95,4.6,107.9,335.3,,,,,1
242,2019-03-29T00:30:03.425662,2019-03-29,0.0,29.924,24.8,0,1,14,90.0,,0.0,0.0,277.95,577.95,0.0,112.5,339.9,,,,,1
1,2019-03-23T17:14:24.526211,2019-03-23,20.0,29.872,25.6,3,6,203,83.0,,18.0,28.35,237.8,537.8,3.4,87.6,315.0,,,,,1
228,2019-03-28T17:45:30.913327,2019-03-28,0.0,29.842,29.7,2,2,330,73.0,,16.0,7.09,277.95,577.95,4.4,107.9,335.3,,,,,1
414,2019-04-02T04:30:03.709959,2019-04-02,236.0,29.873,23.3,0,0,239,92.0,,0.0,7.87,50.39,630.71,0.0,2.3,358.4,,,,,1
7444,2019-08-28T03:05:03.823949,2019-08-28,236.0,29.89,25.0,0,4,308,59.0,,0.0,0.0,0.0,1049.2,0.2,170.9,1078.7,,25.6,25.0,25.0,1
288,2019-03-29T23:30:03.612097,2019-03-29,0.0,29.895,25.3,0,0,283,86.0,,0.0,0.0,277.95,577.95,5.4,112.5,339.9,,,,,1
298,2019-03-30T04:30:03.496366,2019-03-30,0.0,29.869,23.4,0,0,283,91.0,,0.0,0.0,277.95,577.95,0.0,118.1,345.4,,,,,1
318,2019-03-30T14:30:03.963197,2019-03-30,196.0,29.805,33.3,8,4,308,60.0,,315.0,0.0,277.95,577.95,4.2,118.1,345.4,,,,,1
328,2019-03-30T19:30:04.124234,2019-03-30,60.0,29.851,27.2,0,0,310,83.0,,0.0,0.0,277.95,577.95,5.4,118.1,345.4,,,,,1
338,2019-03-31T00:30:03.356074,2019-03-31,0.0,29.887,25.8,0,0,308,88.0,,0.0,0.0,277.95,577.95,0.0,123.7,351.0,,,,,1
348,2019-03-31T05:30:03.995130,2019-03-31,20.0,29.882,24.9,0,0,307,85.0,,0.0,0.0,277.95,577.95,0.1,123.7,351.0,,,,,1
358,2019-03-31T10:30:03.239701,2019-03-31,0.0,29.894,30.1,4,5,234,72.0,,1179.0,0.0,277.95,577.95,1.2,123.7,351.0,,,,,1
368,2019-03-31T15:30:03.192430,2019-03-31,196.0,29.757,32.8,2,2,239,61.0,,584.0,0.0,277.95,577.95,4.4,123.7,351.0,,,,,1
378,2019-03-31T20:30:03.535358,2019-03-31,60.0,29.859,26.5,0,0,203,89.0,,0.0,1.57,280.31,580.31,5.0,123.7,351.0,,,,,1
388,2019-04-01T01:30:03.218524,2019-04-01,236.0,29.853,25.6,0,0,203,90.0,,0.0,0.0,0.0,580.31,0.0,0.0,356.1,,,,,1
397,2019-04-01T20:00:03.317493,2019-04-01,20.0,29.895,23.8,0,0,209,91.0,,0.0,41.73,41.73,622.83,2.3,0.0,356.1,,,,,1
407,2019-04-02T01:00:03.574571,2019-04-02,236.0,29.907,23.6,0,1,147,92.0,,0.0,0.0,41.73,622.83,0.0,2.3,358.4,,,,,1
415,2019-04-02T05:00:04.257360,2019-04-02,236.0,29.877,23.2,0,0,239,93.0,,0.0,8.66,50.39,631.5,0.0,2.3,358.4,,,,,1
424,2019-04-02T09:30:03.800171,2019-04-02,20.0,29.935,26.7,1,4,235,84.0,,422.0,8.66,50.39,631.5,0.3,2.3,358.4,,,,,1
433,2019-04-02T14:00:03.999548,2019-04-02,196.0,29.818,31.7,2,3,8,74.0,,1048.0,8.66,50.39,631.5,2.4,2.3,358.4,,,,,1
454,2019-04-03T00:30:03.527981,2019-04-03,20.0,29.893,23.5,1,1,239,92.0,,0.0,1.57,90.55,670.87,0.0,6.3,362.5,,,,,1
470,2019-04-03T11:30:03.401435,2019-04-03,0.0,29.903,27.1,2,4,72,85.0,,399.0,3.94,92.13,673.23,1.0,6.3,362.5,,,,,1
479,2019-04-03T16:00:04.007643,2019-04-03,196.0,29.787,28.2,5,4,180,86.0,,445.0,6.3,94.49,675.59,1.8,6.3,362.5,,,,,1
488,2019-04-03T20:30:03.590872,2019-04-03,20.0,29.851,25.6,0,0,185,90.0,,0.0,6.3,94.49,675.59,2.4,6.3,362.5,,,,,1
497,2019-04-04T01:00:03.281423,2019-04-04,0.0,29.839,24.7,0,0,185,93.0,,0.0,0.0,94.49,675.59,0.0,8.6,364.7,,,,,1
506,2019-04-04T05:30:03.271112,2019-04-04,0.0,29.822,24.2,0,0,24,92.0,,0.0,3.15,98.43,678.74,0.0,8.6,364.7,,,,,1
515,2019-04-04T11:35:03.499540,2019-04-04,236.0,29.864,28.9,2,1,83,81.0,,278.0,3.15,98.43,678.74,1.0,8.6,364.7,,,,,1
524,2019-04-04T16:05:03.376098,2019-04-04,196.0,29.752,29.1,2,1,60,81.0,,408.0,16.54,111.81,692.13,2.2,8.6,364.7,,,,,1
536,2019-04-04T22:05:03.418522,2019-04-04,60.0,29.884,25.1,0,0,8,92.0,,0.0,16.54,111.81,692.13,2.5,8.6,364.7,,,,,1
545,2019-04-05T10:35:03.324117,2019-04-05,20.0,29.99,24.4,0,0,337,93.0,,362.0,202.36,318.9,899.21,0.3,11.2,367.3,,,,,1
562,2019-04-06T03:05:03.853383,2019-04-06,236.0,29.913,23.1,0,0,39,93.0,,0.0,0.0,318.9,899.21,0.0,13.0,369.1,,,,,1
587,2019-04-06T15:35:05.905976,2019-04-06,196.0,29.811,32.2,2,4,338,62.0,,512.0,0.0,318.9,900.0,4.5,13.0,369.1,,,,,1
596,2019-04-06T20:05:04.792682,2019-04-06,60.0,29.936,23.9,2,3,185,86.0,,0.0,0.0,318.9,900.0,5.2,13.0,369.1,,,,,1
621,2019-04-07T08:05:05.360590,2019-04-07,60.0,30.001,24.1,0,0,212,91.0,,190.0,0.0,318.9,900.0,0.1,18.3,374.4,,,,,1
664,2019-04-08T20:05:05.824599,2019-04-08,60.0,29.872,25.9,0,0,83,89.0,,0.0,0.0,320.47,900.79,4.0,22.4,378.5,,,,,1
669,2019-04-08T22:35:05.439575,2019-04-08,60.0,29.915,24.9,0,0,83,91.0,,0.0,0.0,320.47,900.79,4.0,22.4,378.5,,,,,1
674,2019-04-09T00:35:05.419845,2019-04-09,0.0,29.892,25.4,4,4,303,92.0,,0.0,0.0,320.47,900.79,0.0,26.4,382.5,,,,,1
686,2019-04-09T06:35:05.051758,2019-04-09,0.0,29.881,24.7,2,1,242,91.0,,128.0,0.0,320.47,900.79,0.1,26.4,382.5,,,,,1
692,2019-04-09T09:35:05.051049,2019-04-09,20.0,29.915,29.4,2,3,287,79.0,,592.0,0.0,320.47,900.79,0.8,26.4,382.5,,,,,1
697,2019-04-09T12:05:05.728173,2019-04-09,196.0,29.849,31.7,1,4,245,70.0,,302.0,0.0,320.47,900.79,2.5,26.4,382.5,,,,,1
701,2019-04-09T14:05:05.525603,2019-04-09,196.0,29.786,29.3,0,0,355,82.0,,297.0,4.72,325.2,905.51,3.0,26.4,382.5,,,,,1
705,2019-04-09T16:05:05.735566,2019-04-09,236.0,29.759,28.8,0,0,356,82.0,,176.0,4.72,325.2,905.51,3.4,26.4,382.5,,,,,1
710,2019-04-09T19:35:05.341083,2019-04-09,20.0,29.833,25.9,0,1,185,87.0,,0.0,4.72,325.2,905.51,3.5,26.4,382.5,,,,,1
714,2019-04-09T21:35:05.230916,2019-04-09,60.0,29.874,25.3,0,0,251,89.0,,0.0,4.72,325.2,905.51,3.5,26.4,382.5,,,,,1
717,2019-04-09T23:05:05.111762,2019-04-09,20.0,29.884,25.1,0,0,250,89.0,,0.0,4.72,325.2,905.51,3.5,26.4,382.5,,,,,1
721,2019-04-10T00:35:05.875513,2019-04-10,0.0,29.858,24.9,0,0,250,90.0,,0.0,0.0,325.2,905.51,0.0,30.0,386.1,,,,,1
722,2019-04-10T01:05:05.787754,2019-04-10,236.0,29.847,24.8,0,0,250,90.0,,0.0,0.0,325.2,905.51,0.0,30.0,386.1,,,,,1
723,2019-04-10T01:35:05.134493,2019-04-10,236.0,29.844,24.4,0,0,250,91.0,,0.0,0.0,325.2,905.51,0.0,30.0,386.1,,,,,1
724,2019-04-10T02:05:05.598067,2019-04-10,236.0,29.836,24.1,0,0,250,91.0,,0.0,0.0,325.2,905.51,0.0,30.0,386.1,,,,,1
725,2019-04-10T02:35:05.113882,2019-04-10,236.0,29.826,24.1,0,0,250,91.0,,0.0,0.0,325.2,905.51,0.0,30.0,386.1,,,,,1
268,2019-03-29T13:30:03.731106,2019-03-29,196.0,29.852,31.8,7,4,313,63.0,,1007.0,0.0,277.95,577.95,3.5,112.5,339.9,,,,,1
278,2019-03-29T18:30:03.749119,2019-03-29,0.0,29.832,28.8,2,2,319,73.0,,0.0,0.0,277.95,577.95,5.3,112.5,339.9,,,,,1
7445,2019-08-28T03:35:03.672651,2019-08-28,0.0,29.892,24.8,5,6,298,60.0,,0.0,0.0,0.0,1049.2,0.2,170.9,1078.7,,25.6,25.0,25.0,1
7505,2019-08-29T09:05:04.042927,2019-08-29,20.0,29.944,28.2,10,9,325,47.0,,738.0,0.0,0.0,1049.2,1.5,177.5,1085.3,,28.9,28.3,35.0,1
279,2019-03-29T19:00:03.116934,2019-03-29,20.0,29.848,28.4,0,2,319,73.0,,0.0,0.0,277.95,577.95,5.3,112.5,339.9,,,,,1
7552,2019-08-30T08:35:03.657064,2019-08-30,60.0,29.95,28.3,4,6,330,55.0,,635.0,0.0,0.0,1049.2,0.7,184.9,1092.7,,29.4,28.3,35.6,1
299,2019-03-30T05:00:03.798442,2019-03-30,0.0,29.873,23.1,0,0,283,91.0,,0.0,0.0,277.95,577.95,0.0,118.1,345.4,,,,,1
309,2019-03-30T10:00:03.591228,2019-03-30,20.0,29.933,30.2,5,6,238,72.0,,907.0,0.0,277.95,577.95,0.8,118.1,345.4,,,,,1
329,2019-03-30T20:00:03.492279,2019-03-30,60.0,29.857,26.7,0,0,310,84.0,,0.0,0.0,277.95,577.95,5.4,118.1,345.4,,,,,1
339,2019-03-31T01:00:03.485412,2019-03-31,0.0,29.871,26.9,5,6,317,79.0,,0.0,0.0,277.95,577.95,0.0,123.7,351.0,,,,,1
349,2019-03-31T06:00:03.328842,2019-03-31,20.0,29.887,24.6,1,0,307,86.0,,9.0,0.0,277.95,577.95,0.1,123.7,351.0,,,,,1
359,2019-03-31T11:00:03.561238,2019-03-31,0.0,29.889,30.2,4,6,248,69.0,,1056.0,0.0,277.95,577.95,1.2,123.7,351.0,,,,,1
369,2019-03-31T16:00:03.537217,2019-03-31,196.0,29.761,32.9,4,2,239,61.0,,84.0,0.0,277.95,577.95,4.4,123.7,351.0,,,,,1
379,2019-03-31T21:00:03.857288,2019-03-31,60.0,29.864,26.6,0,0,203,89.0,,0.0,1.57,280.31,580.31,5.0,123.7,351.0,,,,,1
389,2019-04-01T02:00:03.540224,2019-04-01,236.0,29.849,25.6,0,0,203,90.0,,0.0,0.0,0.0,580.31,0.0,0.0,356.1,,,,,1
398,2019-04-01T20:30:03.749501,2019-04-01,60.0,29.911,23.7,0,0,209,91.0,,0.0,41.73,41.73,622.83,2.3,0.0,356.1,,,,,1
408,2019-04-02T01:30:03.988792,2019-04-02,236.0,29.895,23.6,0,0,147,92.0,,0.0,0.0,42.52,622.83,0.0,2.3,358.4,,,,,1
289,2019-03-30T00:00:03,2019-03-30,0.0,29.891,25.2,0,0,283,87.0,,0.0,0.0,277.95,577.95,5.4,112.5,339.9,,,,,1
425,2019-04-02T10:00:03.539901,2019-04-02,20.0,29.927,27.6,2,3,281,82.0,,508.0,8.66,50.39,631.5,0.3,2.3,358.4,,,,,1
434,2019-04-02T14:30:03.420926,2019-04-02,196.0,29.805,32.1,3,4,352,71.0,,390.0,8.66,50.39,631.5,2.8,2.3,358.4,,,,,1
446,2019-04-02T20:30:04.044321,2019-04-02,20.0,29.839,26.2,1,1,353,87.0,,0.0,8.66,50.39,631.5,4.0,2.3,358.4,,,,,1
455,2019-04-03T01:00:03.775111,2019-04-03,236.0,29.873,23.2,1,1,239,92.0,,0.0,3.15,92.13,672.44,0.0,6.3,362.5,,,,,1
462,2019-04-03T07:30:03.626106,2019-04-03,20.0,29.913,24.1,0,0,239,93.0,,243.0,3.15,92.13,672.44,0.0,6.3,362.5,,,,,1
498,2019-04-04T01:30:03.989623,2019-04-04,236.0,29.831,24.5,0,0,185,92.0,,0.0,0.0,94.49,675.59,0.0,8.6,364.7,,,,,1
507,2019-04-04T06:00:03.586469,2019-04-04,0.0,29.835,24.2,0,0,24,92.0,,5.0,3.15,98.43,678.74,0.0,8.6,364.7,,,,,1
516,2019-04-04T12:05:03.909670,2019-04-04,236.0,29.851,28.8,1,4,164,80.0,,62.0,3.15,98.43,678.74,1.4,8.6,364.7,,,,,1
525,2019-04-04T16:35:04.066702,2019-04-04,236.0,29.759,29.3,2,1,7,79.0,,287.0,16.54,111.81,692.13,2.2,8.6,364.7,,,,,1
526,2019-04-04T17:05:03.583649,2019-04-04,236.0,29.769,29.2,2,1,6,80.0,,98.0,16.54,111.81,692.13,2.4,8.6,364.7,,,,,1
528,2019-04-04T18:05:03.633313,2019-04-04,20.0,29.794,26.9,0,1,6,87.0,,0.0,16.54,111.81,692.13,2.4,8.6,364.7,,,,,1
537,2019-04-04T22:35:03.747672,2019-04-04,20.0,29.887,25.1,1,0,8,92.0,,0.0,16.54,111.81,692.13,2.5,8.6,364.7,,,,,1
546,2019-04-05T11:05:03.601739,2019-04-05,0.0,29.981,25.0,0,0,337,92.0,,410.0,202.36,318.9,899.21,0.5,11.2,367.3,,,,,1
554,2019-04-05T23:05:03.662856,2019-04-05,20.0,29.953,23.7,0,0,39,92.0,,0.0,202.36,318.9,899.21,1.9,11.2,367.3,,,,,1
563,2019-04-06T03:35:03.266488,2019-04-06,0.0,29.918,22.9,0,0,39,93.0,,0.0,0.0,318.9,899.21,0.0,13.0,369.1,,,,,1
566,2019-04-06T05:05:03.360731,2019-04-06,0.0,29.927,22.9,0,0,35,94.0,,0.0,0.0,318.9,899.21,0.0,13.0,369.1,,,,,1
573,2019-04-06T08:35:03.355978,2019-04-06,20.0,29.982,27.6,5,3,224,77.0,,831.0,0.0,318.9,900.0,0.3,13.0,369.1,,,,,1
575,2019-04-06T09:35:04.553607,2019-04-06,20.0,30.001,27.9,1,2,1,77.0,,817.0,0.0,318.9,900.0,0.8,13.0,369.1,,,,,1
579,2019-04-06T11:35:25.060780,2019-04-06,236.0,29.949,30.7,8,4,326,67.0,,1042.0,0.0,318.9,900.0,2.0,13.0,369.1,,,,,1
588,2019-04-06T16:05:04.481413,2019-04-06,196.0,29.814,32.9,1,2,320,60.0,,387.0,0.0,318.9,900.0,4.9,13.0,369.1,,,,,1
597,2019-04-06T20:35:04.919382,2019-04-06,60.0,29.95,23.7,0,0,212,88.0,,0.0,0.0,318.9,900.0,5.2,13.0,369.1,,,,,1
603,2019-04-06T23:35:03.828435,2019-04-06,0.0,29.956,23.3,0,0,212,90.0,,0.0,0.0,318.9,900.0,5.2,13.0,369.1,,,,,1
604,2019-04-06T23:59:04.302864,2019-04-06,0.0,29.949,23.4,0,0,212,90.0,,0.0,0.0,318.9,900.0,5.2,13.0,369.1,,,,,1
613,2019-04-07T04:05:05.271756,2019-04-07,0.0,29.909,22.1,0,0,212,92.0,,0.0,0.0,318.9,900.0,0.0,18.3,374.4,,,,,1
622,2019-04-07T08:35:05.113891,2019-04-07,20.0,30.007,24.8,0,0,212,89.0,,243.0,0.0,318.9,900.0,0.1,18.3,374.4,,,,,1
624,2019-04-07T09:35:05.521936,2019-04-07,20.0,30.008,27.3,2,2,232,81.0,,1079.0,0.0,318.9,900.0,0.3,18.3,374.4,,,,,1
627,2019-04-07T11:05:05.233967,2019-04-07,0.0,29.978,29.3,0,1,266,74.0,,1306.0,0.0,318.9,900.0,1.2,18.3,374.4,,,,,1
629,2019-04-07T12:05:05.517101,2019-04-07,196.0,29.947,30.0,1,2,239,74.0,,1348.0,0.0,318.9,900.0,1.7,18.3,374.4,,,,,1
632,2019-04-07T13:35:04.812075,2019-04-07,196.0,29.893,31.1,4,2,17,71.0,,914.0,0.0,318.9,900.0,2.3,18.3,374.4,,,,,1
416,2019-04-02T05:30:03.716087,2019-04-02,236.0,29.869,23.2,0,0,239,93.0,,0.0,8.66,50.39,631.5,0.0,2.3,358.4,,,,,1
269,2019-03-29T14:00:04.048143,2019-03-29,196.0,29.834,32.4,6,6,250,61.0,,998.0,0.0,277.95,577.95,3.5,112.5,339.9,,,,,1
635,2019-04-07T15:05:05.006485,2019-04-07,196.0,29.857,32.5,2,3,216,65.0,,647.0,0.0,318.9,900.0,3.4,18.3,374.4,,,,,1
7446,2019-08-28T04:05:04.136825,2019-08-28,0.0,29.893,24.4,5,6,339,60.0,,0.0,0.0,0.0,1049.2,0.3,170.9,1078.7,,25.0,24.4,24.4,1
